Percent Digital Additional Content Revenue,Percent Digital Microtransaction Revenue,Percent Digital Subscription Revenue,Percent Digital Full Game Revenue,region,segment,Platform,title,genre,publisher,developer,Date,month,year,quarter,ARPMAU,MAU - Formatted,Downloads,Retention One Month,Reacquired Users in Month,Digital Full Game Units Sold - Formatted,Digital Full Game Price - Formatted,Digital Full Game Revenue - Formatted,Digital Additional Content Conversion Rate - Formatted,Digital Additional Content ARPPU - Formatted,Digital Additional Content Revenue - Formatted,Digital Season Pass ARPPU - Formatted,Digital Season Pass Conversion Rate - Formatted,Digital Season Pass Revenue - Formatted,Digital Subscribers - Formatted,Digital Subscription Fee - Formatted,Digital Subscription Revenue - Formatted,Digital DLC ARPPU - Formatted,Digital DLC Conversion Rate - Formatted,Digital DLC Revenue - Formatted,Digital Micro AC ARPPU - Formatted,Digital Micro AC Conversion Rate - Formatted,Digital Micro AC Revenue - Formatted,Digital Microtransaction Conversion Rate - Formatted,Digital Microtransaction ARPPU - Formatted,Digital Microtransaction Revenue - Formatted,Digital Total Revenue - Formatted,Ad Revenue,Key Event Text - Formatted,Key Event Type - Formatted,Calc Console Brand Exclusive - Formatted,Calc Free to Play Console - Formatted,Calc Rating Tier - Formatted,Calc Sales Tier - Formatted,Tag Branded IP - Formatted,Tag East vs West - Formatted,Tag Existing IP - Formatted,Tag Open World - Formatted,Tag Primary Mode - Formatted,Tag Production Quality - Formatted,"Export filtered data by clicking here then the 
Download > Crosstab menu button above."
13.35%,0.00%,0.00%,86.65%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Black Ops II,Shooter,"Activision Blizzard, Inc.",Treyarch,11/1/2016 0:00,11,2016,Q4,1.9,"378,041",,,,"19,506",$31.93 ,"$622,826.58 ",1.76%,$14.42 ,95930.14,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$718,756.72 ",,,,Non Console,No,E,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
13.36%,0.00%,0.00%,86.64%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Advanced Warfare,Shooter,"Activision Blizzard, Inc.",Sledgehammer Games,8/1/2016 0:00,8,2016,Q3,4.88,"144,436",,,,"11,634",$52.50 ,"$610,785.00 ",4.11%,$15.87 ,94209.39,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$704,994.39 ",,,,Non Console,No,E,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
13.37%,0.00%,0.00%,86.63%, Region - Worldwide,Premium PC,All Premium PC Platforms,Rust,Horror-Survival,Facepunch Studios,Facepunch Studios,10/1/2017 0:00,10,2017,Q4,2.15,"864,374",,,,"98,031",$16.40 ,"$1,608,051.97 ",5.02%,$5.72 ,248140.54,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,856,192.51 ",,,,Non Console,No,F,Large (>$100M),No,Untagged,No,Yes,Multiplayer,AA,
13.42%,0.00%,0.00%,86.58%, Region - Worldwide,Premium PC,All Premium PC Platforms,Tom Clancy's Ghost Recon: Wildlands,Shooter,Ubisoft,Ubisoft Paris,7/1/2018 0:00,7,2018,Q3,8.36,"304,796",,,,"48,709",$45.29 ,"$2,206,030.61 ",3.87%,$28.99 ,341935.34,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$2,547,965.95 ",,,,Non Console,No,Unranked,Medium (>$10M),Yes,Untagged,Yes,Yes,Multiplayer,AAA,
13.43%,0.00%,0.00%,86.57%, Region - Worldwide,Premium PC,All Premium PC Platforms,Crusader Kings II,Strategy,Paradox Interactive,Paradox Development Studio,3/1/2015 0:00,3,2015,Q1,3.43,"119,756",,,,"10,220",$34.80 ,"$355,656.00 ",3.46%,$13.32 ,55192.19,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$410,848.19 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,No,No,Single,AA,
13.47%,0.00%,0.00%,86.53%, Region - Worldwide,Premium PC,All Premium PC Platforms,Need for Speed Rivals,Racing,"Electronic Arts, Inc.",Ghost Games,10/1/2017 0:00,10,2017,Q4,1.18,"15,754",,,,"1,090",$14.72 ,"$16,049.91 ",0.95%,$16.69 ,2497.88,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$18,547.79 ",,,,Non Console,No,F,Medium (>$10M),No,Untagged,Yes,Yes,Single,AAA,
13.48%,0.00%,0.00%,86.52%, Region - Worldwide,Premium PC,All Premium PC Platforms,FIFA 14,Sports,"Electronic Arts, Inc.",EA Canada,3/1/2017 0:00,3,2017,Q1,5.59,"23,027",,,,"5,862",$19.01 ,"$111,436.62 ",4.82%,$15.64 ,17358.86,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$128,795.48 ",,,,Non Console,No,D,Medium (>$10M),Yes,Untagged,Yes,No,Multiplayer,AAA,
13.48%,0.00%,0.00%,86.52%, Region - Worldwide,Premium PC,All Premium PC Platforms,Rust,Horror-Survival,Facepunch Studios,Facepunch Studios,1/1/2016 0:00,1,2016,Q1,3.54,"661,092",,,,"115,990",$17.46 ,"$2,025,185.40 ",7.65%,$6.24 ,315578.88,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$2,340,764.28 ",,,,Non Console,No,F,Large (>$100M),No,Untagged,No,Yes,Multiplayer,AA,
13.48%,0.00%,0.00%,86.52%, Region - Worldwide,Premium PC,All Premium PC Platforms,For Honor,Action-Adventure,Ubisoft,Ubisoft Montreal,10/1/2017 0:00,10,2017,Q4,11.63,"91,671",,,,"17,926",$51.44 ,"$922,111.14 ",9.04%,$17.34 ,143697.59,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,065,808.73 ",,10/19/2017: Feast of the Otherworld event on PC,UPD,Non Console,No,Unranked,Medium (>$10M),No,Untagged,No,No,Multiplayer,AAA,
13.48%,0.00%,0.00%,86.52%, Region - Worldwide,Premium PC,All Premium PC Platforms,Just Dance 2017,Music,Ubisoft,Ubisoft Paris,7/1/2017 0:00,7,2017,Q3,8.89,"5,436",,,,853,$49.02 ,"$41,814.06 ",8.75%,$13.70 ,6516.41,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$48,330.47 ",,,,Non Console,No,Unranked,Small (<$10M),No,Untagged,Yes,No,Multiplayer,AA,
13.49%,0.00%,0.00%,86.51%, Region - Worldwide,Premium PC,All Premium PC Platforms,Europa Universalis 4,Strategy,Paradox Interactive,Paradox Development Studio,11/1/2015 0:00,11,2015,Q4,3.7,"168,380",,,,"18,873",$28.58 ,"$539,404.55 ",3.01%,$16.60 ,84132.87,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$623,537.42 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,Yes,Yes,Single,AA,
13.50%,0.00%,0.00%,86.50%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Modern Warfare 3,Shooter,"Activision Blizzard, Inc.","Infinity Ward, Sledgehammer Games, Treyarch (Wii), Raven Software",1/1/2015 0:00,1,2015,Q1,7.25,"152,023",,,,"24,484",$38.92 ,"$952,917.28 ",5.37%,$18.21 ,148659.8,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,101,577.08 ",,,,Non Console,No,F,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
13.50%,0.00%,0.00%,86.50%, Region - Worldwide,Premium PC,All Premium PC Platforms,Crusader Kings II,Strategy,Paradox Interactive,Paradox Development Studio,1/1/2015 0:00,1,2015,Q1,4.09,"143,733",,,,"15,494",$32.80 ,"$508,203.20 ",4.21%,$13.11 ,79330.7,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$587,533.90 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,No,No,Single,AA,
13.51%,0.00%,0.00%,86.49%, Region - Worldwide,Premium PC,All Premium PC Platforms,PAYDAY 2,Shooter,505 Games,OVERKILL - a Starbreeze Studio.,12/1/2016 0:00,12,2016,Q4,1.91,"700,584",,,,"131,724",$8.80 ,"$1,159,171.20 ",4.00%,$6.46 ,181030.91,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,340,202.11 ",,,,Non Console,No,F,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AA,
13.54%,0.00%,0.00%,86.46%, Region - Worldwide,Premium PC,All Premium PC Platforms,Middle-Earth: Shadow of War,Action-Adventure,Warner Bros. Interactive Entertainment,Monolith Productions,12/1/2017 0:00,12,2017,Q4,17.03,"272,001",,,,"77,177",$51.90 ,"$4,005,486.30 ",9.89%,$23.31 ,627059.95,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$4,632,546.25 ",,,,Non Console,No,Unranked,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
13.54%,0.00%,0.00%,86.46%, Region - Worldwide,Premium PC,All Premium PC Platforms,FIFA 14,Sports,"Electronic Arts, Inc.",EA Canada,4/1/2017 0:00,4,2017,Q2,5.21,"23,275",,,,"5,430",$19.31 ,"$104,853.30 ",3.78%,$18.66 ,16416.97,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$121,270.27 ",,,,Non Console,No,D,Medium (>$10M),Yes,Untagged,Yes,No,Multiplayer,AAA,
13.55%,0.00%,0.00%,86.45%, Region - Worldwide,Premium PC,All Premium PC Platforms,Sid Meier's Civilization V,Strategy,"Take Two Interactive Software, Inc.","Firaxis Games, Aspyr",5/1/2015 0:00,5,2015,Q2,1.99,"805,512",,,,"85,107",$16.32 ,"$1,388,946.24 ",1.15%,$23.50 ,217689.62,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,606,635.86 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
13.57%,0.00%,0.00%,86.43%, Region - Worldwide,Premium PC,All Premium PC Platforms,Crusader Kings II,Strategy,Paradox Interactive,Paradox Development Studio,10/1/2016 0:00,10,2016,Q4,2.99,"119,604",,,,"18,389",$16.80 ,"$308,935.20 ",3.25%,$12.48 ,48511.38,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$357,446.58 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,No,No,Single,AA,
13.59%,0.00%,0.00%,86.41%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Infinite Warfare,Shooter,"Activision Blizzard, Inc.",Infinity Ward,5/1/2018 0:00,5,2018,Q2,8.27,"56,796",,,,"9,564",$42.46 ,"$406,087.44 ",5.73%,$19.63 ,63888.42,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$469,975.86 ",,,,Non Console,No,F,Medium (>$10M),No,Untagged,Yes,No,Multiplayer,AAA,
13.60%,0.00%,0.00%,86.40%, Region - Worldwide,Premium PC,All Premium PC Platforms,Europa Universalis 4,Strategy,Paradox Interactive,Paradox Development Studio,4/1/2018 0:00,4,2018,Q2,3.42,"291,834",,,,"33,535",$25.74 ,"$863,299.17 ",3.31%,$14.09 ,135914.58,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$999,213.75 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,Yes,Yes,Single,AA,
13.62%,11.84%,65.73%,8.80%, Region - Worldwide,Pay-to-Play PC,All Pay-to-Play PC Platforms,World of Warcraft West,RPG,"Activision Blizzard, Inc.","Activision Blizzard, Inc.",6/1/2016 0:00,6,2016,Q2,16.22,"3,076,289",,,,"81,686",$53.76 ,"$4,391,524.85 ",4.76%,$46.42 ,6797343.56,,,$0.00 ,"2,338,883",$14.02 ,"$32,793,577.35 ",$46.42 ,4.76%,"$6,797,343.56 ",,,$0.00 ,10.27%,$18.70 ,"$5,908,196.73 ","$49,890,642.49 ",,,,Non Console,No,A,Behemoth (>$10B),No,West,Yes,Yes,Multiplayer,AAA,
13.63%,0.00%,0.00%,86.37%, Region - Worldwide,Premium PC,All Premium PC Platforms,The Witcher 3: Wild Hunt,RPG,"CD Projekt RED, Warner Brothers, Bandai Namco, 1C Company, Spike Chunsoft, Megarom Interactive",CD Projekt RED,6/1/2016 0:00,6,2016,Q2,6.8,"602,609",,,,"122,674",$28.86 ,"$3,540,371.64 ",7.42%,$12.50 ,558919.85,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$4,099,291.49 ",,,,Non Console,No,A,Large (>$100M),Yes,Untagged,Yes,Yes,Single,AAA,
13.64%,0.00%,0.00%,86.36%, Region - Worldwide,Premium PC,All Premium PC Platforms,Elite: Dangerous,Strategy,Frontier Developments,Frontier Developments,1/1/2018 0:00,1,2018,Q1,0.67,"189,964",,,,"4,025",$27.30 ,"$109,898.51 ",0.98%,$9.32 ,17352.48,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$127,250.99 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,Yes,Yes,Multiplayer,AA,
13.67%,2.76%,65.62%,17.96%, Region - Worldwide,Pay-to-Play PC,All Pay-to-Play PC Platforms,Final Fantasy XIV: A Realm Reborn,RPG,Square Enix,Square Enix,7/1/2017 0:00,7,2017,Q3,18.39,"492,138",,,,"37,778",$43.02 ,"$1,625,255.82 ",6.21%,$40.48 ,1237138.84,,,$0.00 ,"435,404",$13.64 ,"$5,938,409.33 ",$40.48 ,6.21%,"$1,237,138.84 ",,,$0.00 ,2.25%,$22.54 ,"$249,544.91 ","$9,050,348.90 ",,,,Non Console,No,B,Large (>$100M),No,Untagged,Yes,Yes,Multiplayer,AAA,
13.69%,0.00%,0.00%,86.31%, Region - Worldwide,Premium PC,All Premium PC Platforms,Sims 3,Sandbox,"Electronic Arts, Inc.","The Sims Studio (Maxis), Edge of Reality (console)",3/1/2016 0:00,3,2016,Q1,3.21,"107,855",,,,"15,345",$19.49 ,"$299,074.05 ",2.15%,$20.45 ,47421.15,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$346,495.20 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
13.71%,0.00%,0.00%,86.29%, Region - Worldwide,Premium PC,All Premium PC Platforms,Tom Clancy's Ghost Recon: Wildlands,Shooter,Ubisoft,Ubisoft Paris,3/1/2018 0:00,3,2018,Q1,9.52,"345,959",,,,"94,670",$30.03 ,"$2,842,940.10 ",4.63%,$28.19 ,451595.46,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$3,294,535.56 ",,03/14/2018: New Assignment on PC,UPD,Non Console,No,Unranked,Medium (>$10M),Yes,Untagged,Yes,Yes,Multiplayer,AAA,
13.72%,0.00%,0.00%,86.28%, Region - Worldwide,Premium PC,All Premium PC Platforms,Need for Speed Rivals,Racing,"Electronic Arts, Inc.",Ghost Games,2/1/2017 0:00,2,2017,Q1,1.37,"23,633",,,,"1,746",$16.03 ,"$27,988.38 ",1.08%,$17.43 ,4448.77,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$32,437.15 ",,,,Non Console,No,F,Medium (>$10M),No,Untagged,Yes,Yes,Single,AAA,
13.72%,0.00%,0.00%,86.28%, Region - Worldwide,Premium PC,All Premium PC Platforms,Sid Meier's Civilization V,Strategy,"Take Two Interactive Software, Inc.","Firaxis Games, Aspyr",6/1/2016 0:00,6,2016,Q2,1.59,"1,279,539",,,,"189,966",$9.22 ,"$1,751,486.52 ",0.94%,$23.15 ,278440.48,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$2,029,927.00 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
13.74%,0.00%,0.00%,86.26%, Region - Worldwide,Premium PC,All Premium PC Platforms,Need for Speed Rivals,Racing,"Electronic Arts, Inc.",Ghost Games,9/1/2017 0:00,9,2017,Q3,1.29,"16,711",,,,"1,142",$16.31 ,"$18,626.07 ",1.00%,$17.75 ,2966.2,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$21,592.27 ",,,,Non Console,No,F,Medium (>$10M),No,Untagged,Yes,Yes,Single,AAA,
13.76%,0.00%,0.00%,86.24%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Infinite Warfare,Shooter,"Activision Blizzard, Inc.",Infinity Ward,2/1/2018 0:00,2,2018,Q1,7.81,"79,795",,,,"12,691",$42.35 ,"$537,463.85 ",5.42%,$19.82 ,85735.28,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$623,199.13 ",,,,Non Console,No,F,Medium (>$10M),No,Untagged,Yes,No,Multiplayer,AAA,
13.76%,0.00%,0.00%,86.24%, Region - Worldwide,Premium PC,All Premium PC Platforms,Cities: Skylines,Sandbox,Paradox Interactive,Colossal Order Ltd.,3/1/2016 0:00,3,2016,Q1,2.79,"612,187",,,,"43,286",$34.00 ,"$1,471,724.00 ",2.91%,$13.18 ,234796.98,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,706,520.98 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,Yes,Single,AA,
13.79%,0.00%,0.00%,86.21%, Region - Worldwide,Premium PC,All Premium PC Platforms,Tom Clancy's Ghost Recon: Wildlands,Shooter,Ubisoft,Ubisoft Paris,6/1/2018 0:00,6,2018,Q2,7.48,"316,124",,,,"51,300",$39.76 ,"$2,039,688.00 ",3.55%,$29.06 ,326167.05,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$2,365,855.05 ",,06/05/2018-06/18/2018: Annual E3 Sale on PC,OTH,Non Console,No,Unranked,Medium (>$10M),Yes,Untagged,Yes,Yes,Multiplayer,AAA,
13.80%,0.00%,0.00%,86.20%, Region - Worldwide,Premium PC,All Premium PC Platforms,H1Z1,Horror-Survival,Daybreak Game Company,Daybreak Game Company,1/1/2017 0:00,1,2017,Q1,6.36,"1,086,755",,,,"399,346",$14.91 ,"$5,953,599.92 ",3.88%,$22.61 ,953471.31,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$6,907,071.23 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,AA,
13.81%,0.00%,0.00%,86.19%, Region - Worldwide,Premium PC,All Premium PC Platforms,Need for Speed Rivals,Racing,"Electronic Arts, Inc.",Ghost Games,12/1/2017 0:00,12,2017,Q4,1.32,"11,355",,,,958,$13.52 ,"$12,951.62 ",1.04%,$17.58 ,2075.79,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$15,027.41 ",,,,Non Console,No,F,Medium (>$10M),No,Untagged,Yes,Yes,Single,AAA,
13.82%,0.00%,0.00%,86.18%, Region - Worldwide,Premium PC,All Premium PC Platforms,Crusader Kings II,Strategy,Paradox Interactive,Paradox Development Studio,5/1/2016 0:00,5,2016,Q2,3.77,"110,681",,,,"12,031",$29.91 ,"$359,847.21 ",3.21%,$16.24 ,57698.45,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$417,545.66 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,No,No,Single,AA,
13.82%,0.00%,0.00%,86.18%, Region - Worldwide,Premium PC,All Premium PC Platforms,Dead Space 3,Horror-Survival,"Electronic Arts, Inc.",Visceral Games,4/1/2015 0:00,4,2015,Q2,2.53,"43,954",,,,"5,820",$16.48 ,"$95,913.60 ",3.95%,$8.86 ,15382.58,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$111,296.18 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
13.83%,0.00%,0.00%,86.17%, Region - Worldwide,Premium PC,All Premium PC Platforms,Far Cry 4,Shooter,Ubisoft,Ubisoft Montreal,5/1/2015 0:00,5,2015,Q2,12.77,"151,378",,,,"33,706",$49.43 ,"$1,666,087.58 ",8.14%,$21.70 ,267391.07,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,933,478.65 ",,,,Non Console,No,B,Medium (>$10M),No,Untagged,Yes,Yes,Single,AAA,
13.83%,0.00%,0.00%,86.17%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Infinite Warfare,Shooter,"Activision Blizzard, Inc.",Infinity Ward,1/1/2018 0:00,1,2018,Q1,7.41,"83,523",,,,"12,836",$41.57 ,"$533,592.52 ",5.10%,$20.11 ,85642.85,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$619,235.37 ",,,,Non Console,No,F,Medium (>$10M),No,Untagged,Yes,No,Multiplayer,AAA,
13.83%,0.00%,0.00%,86.17%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Modern Warfare Remastered,Shooter,"Activision Blizzard, Inc.",Raven Software,11/1/2017 0:00,11,2017,Q4,6.82,"28,964",,,,"4,328",$39.33 ,"$170,220.24 ",5.81%,$16.24 ,27328.81,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$197,549.05 ",,,,Non Console,No,Unranked,Small (<$10M),No,Untagged,Yes,No,Multiplayer,AAA,
13.84%,0.00%,0.00%,86.16%, Region - Worldwide,Premium PC,All Premium PC Platforms,Total War: WARHAMMER,Strategy,"SEGA, Feral Interactive","Creative Assembly, Feral Interactive",3/1/2018 0:00,3,2018,Q1,7.44,"149,873",,,,"17,847",$53.84 ,"$960,854.68 ",6.88%,$14.97 ,154371.67,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,115,226.35 ",,,,Non Console,No,Unranked,Large (>$100M),Yes,Untagged,Yes,Yes,Single,AAA,
13.86%,0.00%,0.00%,86.14%, Region - Worldwide,Premium PC,All Premium PC Platforms,Crusader Kings II,Strategy,Paradox Interactive,Paradox Development Studio,7/1/2015 0:00,7,2015,Q3,5.84,"140,209",,,,"58,784",$12.00 ,"$705,408.00 ",4.97%,$16.29 ,113515.03,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$818,923.03 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,No,No,Single,AA,
13.87%,0.00%,0.00%,86.13%, Region - Worldwide,Premium PC,All Premium PC Platforms,Fallout 4,RPG,Bethesda Softworks,Bethesda Game Studios,12/1/2016 0:00,12,2016,Q4,6.32,"688,116",,,,"142,573",$26.29 ,"$3,748,244.17 ",4.40%,$19.93 ,603542.56,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$4,351,786.73 ",,,,Non Console,No,C,Large (>$100M),No,Untagged,Yes,Yes,Single,AAA,
13.88%,0.00%,0.00%,86.12%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Ghosts,Shooter,"Activision Blizzard, Inc.",Infinity Ward,4/1/2015 0:00,4,2015,Q2,9.26,"137,376",,,,"18,014",$60.79 ,"$1,095,071.06 ",8.61%,$14.92 ,176474.86,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,271,545.92 ",,,,Non Console,No,F,Medium (>$10M),No,Untagged,Yes,No,Multiplayer,AAA,
13.93%,0.00%,0.00%,86.07%, Region - Worldwide,Premium PC,All Premium PC Platforms,Call of Duty: Modern Warfare 3,Shooter,"Activision Blizzard, Inc.","Infinity Ward, Sledgehammer Games, Treyarch (Wii), Raven Software",12/1/2016 0:00,12,2016,Q4,1.94,"168,545",,,,"12,320",$22.84 ,"$281,388.80 ",1.49%,$18.14 ,45555.48,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$326,944.28 ",,,,Non Console,No,F,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
13.95%,0.00%,0.00%,86.05%, Region - Worldwide,Premium PC,All Premium PC Platforms,Tom Clancy's Ghost Recon: Wildlands,Shooter,Ubisoft,Ubisoft Paris,4/1/2018 0:00,4,2018,Q2,7.28,"337,277",,,,"70,800",$29.85 ,"$2,113,380.00 ",3.48%,$29.20 ,342731.41,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$2,456,111.41 ",,"04/09/2018: Free Special Operation 1 update on PC
04/12/2018: Free Weekend on PC",UPD,Non Console,No,Unranked,Medium (>$10M),Yes,Untagged,Yes,Yes,Multiplayer,AAA,
13.95%,0.00%,0.00%,86.05%, Region - Worldwide,Premium PC,All Premium PC Platforms,Borderlands 2,Shooter,"Take Two Interactive Software, Inc.",Gearbox Software,9/1/2015 0:00,9,2015,Q3,2.4,"369,610",,,,"71,997",$10.58 ,"$761,728.26 ",1.98%,$16.88 ,123532.53,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$885,260.79 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,Yes,Single,AAA,
13.96%,0.00%,0.00%,86.04%, Region - Worldwide,Premium PC,All Premium PC Platforms,NBA 2K15,Sports,"Take Two Interactive Software, Inc.",Visual Concepts,1/1/2015 0:00,1,2015,Q1,4.44,"227,178",,,,"17,528",$49.52 ,"$867,986.56 ",4.96%,$12.50 ,140850.36,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,008,836.92 ",,,,Non Console,No,C,Medium (>$10M),Yes,Untagged,Yes,No,Multiplayer,AAA,
13.96%,0.00%,0.00%,86.04%, Region - Worldwide,Premium PC,All Premium PC Platforms,Mass Effect 3,RPG,"Electronic Arts, Inc.","BioWare Edmonton, Straight Right (Wii U)",3/1/2016 0:00,3,2016,Q1,2.36,"83,759",,,,"8,845",$19.19 ,"$169,735.55 ",3.10%,$10.61 ,27549.17,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$197,284.72 ",,,,Non Console,No,C,Large (>$100M),No,Untagged,Yes,Yes,Single,AAA,
13.98%,0.00%,0.00%,86.02%, Region - Worldwide,Premium PC,All Premium PC Platforms,PAYDAY 2,Shooter,505 Games,OVERKILL - a Starbreeze Studio.,5/1/2018 0:00,5,2018,Q2,1.22,"1,012,427",,,,"83,029",$12.81 ,"$1,063,601.49 ",3.24%,$5.27 ,172869.89,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,236,471.38 ",,,,Non Console,No,F,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AA,
14.00%,0.00%,0.00%,86.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Sims 3,Sandbox,"Electronic Arts, Inc.","The Sims Studio (Maxis), Edge of Reality (console)",2/1/2016 0:00,2,2016,Q1,3.14,"112,238",,,,"15,215",$19.95 ,"$303,539.25 ",2.18%,$20.20 ,49425.13,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$352,964.38 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
